country,region,protesterviolence,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,target_2y,target_6m
Ireland,Europe,0,0,0,0,0,1,0,0,4.605170186,0,2.564949357,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.63905733,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,9.903487553,0,2.708050201,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.772588722,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,9.210340372,0,2.833213344,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.890371758,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,4.605170186,0,2.944438979,Parliamentary,5,1,0,1,1,1,0,0,0,166,0,1,0,7,7,2,1,0,0.555499992,0.295500011,0.680722892,0.559558332,0.722599447,0.444374204,86,6,0,5,5,7,0,1,0.39333,72.85,121.54251,37.57262,0.943,62568.6266,2.77E+11,0.33444,0,0
Ireland,Europe,0,0,1,0,1,0,0,0,4.605170186,0,0,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,0,1,0,1,0,0,0,3.912023005,0,0.693147181,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,0,0,0,1,0,0,1,8.517193191,0,1.098612289,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,3.912023005,0,1.386294361,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,0,0,0,1,0,0,1,6.907755279,0,1.609437912,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,10.30895266,0,1.791759469,Parliamentary,6,1,4,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,87,7,0.25,6,1,7,0,1,0.38529,72.91,121.12641,34.66587,0.947,67424.22856,2.97E+11,0.30414,0,0
Ireland,Europe,0,1,0,0,0,0,0,0,3.912023005,0,0,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,1,0,0,0,0,0,6.907755279,0,0.693147181,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,1,0,0,0,0,0,4.605170186,0,1.098612289,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,1,0,0,1,0,0,0,3.912023005,0,1.386294361,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,0,1,0,0,0,0,5.298317367,0,1.609437912,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,1,0,0,0,0,0,0,6.907755279,0,1.791759469,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,9.392661929,0,1.945910149,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,0,0,1,0,0,0,6.907755279,0,2.079441542,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,1,0,0,0,0,0,6.551080335,0,2.197224577,Parliamentary,1,1,3,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,88,7,0.200000003,7,1,7,0,1,0.36371,73.23,122.99038,28.55184,0.951,72607.63185,3.19E+11,0.28686,0,0
Ireland,Europe,0,0,0,0,1,0,0,1,4.382026635,0,0,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Ireland,Europe,0,1,0,0,1,0,0,0,5.703782475,0,0.693147181,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Ireland,Europe,0,0,0,0,1,0,0,0,9.210340372,0,1.098612289,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Ireland,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.386294361,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Ireland,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.609437912,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Ireland,Europe,0,0,0,0,0,1,0,0,3.912023005,0,1.791759469,Parliamentary,2,1,2,1,1,1,0,0,0,158,0,0,0,7,7,2,1,0,0.270200005,0.583899994,0.341772139,0.862825811,0.800159156,0.139762402,89,7,0,8,2,7,0,1,0.37106,73.51,127.92793,54.6975,0.955,75143.01847,3.35E+11,0.27915,1,0
Italy,Europe,1,0,0,0,1,0,0,0,3.912023005,0,0,Parliamentary,1,1,2,1,1,1,0,0,0,641,0,0,0,7,7,0,0,1,0.507000008,0.492999992,0.528861165,0.554406941,0.763893187,0.446911395,43,5,0.200000003,16,1,7,0,1,2.09173,60.46,18.25944,22.55863,0.776,27490.63204,1.04E+12,1.8808,0,0
Italy,Europe,0,0,0,0,1,0,0,0,6.308098442,0,0,Parliamentary,2,1,1,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,44,5,0.200000003,17,1,7,0,1,1.95913,60.81,17.03601,22.19905,0.782,27894.24279,1.09E+12,1.85885,0,0
Italy,Europe,0,0,0,0,1,0,0,0,8.9226583,0,0.693147181,Parliamentary,2,1,1,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,44,5,0.200000003,17,1,7,0,1,1.95913,60.81,17.03601,22.19905,0.782,27894.24279,1.09E+12,1.85885,0,0
Italy,Europe,0,0,0,0,1,0,0,0,11.51292546,0,0,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.61580548,0,0.693147181,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,1,0,0,0,1,0,0,0,6.308098442,0,1.098612289,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.210340372,0,1.386294361,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.210340372,0,1.609437912,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.903487553,0,1.791759469,Parliamentary,3,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.573999977,0.425999985,0.592592597,0.445223898,0.759344161,0.556287766,45,5,0,18,2,7,0,1,2.022,58.96,17.47919,21.56778,0.788,28107.85903,1.13E+12,1.75198,0,0
Italy,Europe,0,0,0,0,1,0,0,0,11.51292546,0,0,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,0,0,0,1,0,0,0,10.81977828,0,0.693147181,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,0,0,0,1,0,0,0,8.9226583,1.098612289,1.098612289,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,1,0,0,0,1,0,0,0,6.308098442,0,1.386294361,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.210340372,0,1.609437912,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,0,0,0,1,0,0,0,8.9226583,0,1.791759469,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,1,0,0,0,0,0,0,9.903487553,0,1.945910149,Parliamentary,1,1,4,1,1,1,0,0,0,621,0,0,0,7,7,0,0,1,0.48,0.359000015,0.55877614,0.497230262,0.759323597,0.50422281,46,4,0.400000006,19,1,7,0,1,1.94243,58.58,20.3991,19.07248,0.793,27851.12136,1.14E+12,1.78677,0,0
Italy,Europe,0,0,0,0,1,0,0,0,6.308098442,0,0,Parliamentary,1,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.527000008,0.317000008,0.592592597,0.445223898,0.759344161,0.556287766,47,5,0.400000006,20,1,7,0,1,1.89724,58.2,21.87109,19.00764,0.802,28444.41025,1.19E+12,1.71374,0,0
Italy,Europe,1,0,0,0,1,0,0,0,3.912023005,0,0.693147181,Parliamentary,1,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.527000008,0.317000008,0.592592597,0.445223898,0.759344161,0.556287766,47,5,0.400000006,20,1,7,0,1,1.89724,58.2,21.87109,19.00764,0.802,28444.41025,1.19E+12,1.71374,0,0
Italy,Europe,0,0,0,0,1,0,0,0,9.210340372,0,1.098612289,Parliamentary,1,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.527000008,0.317000008,0.592592597,0.445223898,0.759344161,0.556287766,47,5,0.400000006,20,1,7,0,1,1.89724,58.2,21.87109,19.00764,0.802,28444.41025,1.19E+12,1.71374,0,0
Italy,Europe,0,0,0,0,1,0,0,0,13.81551056,0,1.386294361,Parliamentary,1,1,0,1,1,1,0,0,0,621,0,1,0,7,7,0,0,1,0.527000008,0.317000008,0.592592597,0.445223898,0.759344161,0.556287766,47,5,0.400000006,20,1,7,0,1,1.89724,58.2,21.87109,19.00764,0.802,28444.41025,1.19E+12,1.71374,0,0
Italy,Europe,0,0,0,0,1,0,0,0,3.912023005,0,0,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.464000015,0.571000023,0.580952406,1,0.543686092,0,48,3,1,1,1,7,0,1,2.56025,57.94,24.67249,20.04234,0.808,29265.08905,1.26E+12,1.46784,0,0
Italy,Europe,0,0,0,0,0,1,0,0,9.210340372,0,0,Parliamentary,1,1,0,1,1,1,0,0,0,630,0,1,0,7,7,0,0,1,0.464000015,0.571000023,0.580952406,1,0.543686092,0,49,3,0.5,2,1,7,0,1,2.52769,58.25,23.70468,19.35508,0.814,29627.48695,1.3E+12,1.58849,0,0
Italy,Europe,0,0,0,0,1,0,1,0,13.12236338,0,0,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,1,0,0,0,3.912023005,0,0.693147181,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,1,0,0,0,14.25376549,0,1.098612289,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,1,0,11.51292546,0,1.386294361,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,1,0,0,0,14.50865774,0,1.609437912,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,1,1,0,0,1,0,0,0,6.907755279,0,1.945910149,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,1,0,0,0,0,0,4.605170186,4.127134385,2.079441542,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.197224577,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,0,0,0,0,1,0,13.81551056,0,2.302585093,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,9.61580548,0,2.397895273,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,3.912023005,0,2.48490665,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,0,0,1,0,0,0,3.912023005,0,2.564949357,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,9.903487553,0,2.63905733,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,3.912023005,0,2.708050201,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,6.907755279,0,2.772588722,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,1,0,0,0,0,0,0,10.46310334,0,2.833213344,Parliamentary,1,1,4,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,55,3,1,1,1,7,0,1,1.97269,61.05,24.40747,21.57123,0.85,32998.20319,1.63E+12,1.70619,0,0
Italy,Europe,0,0,0,0,1,0,0,0,5.697093487,0,0,Parliamentary,2,1,3,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,56,3,0,2,2,7,0,1,1.87513,61.82,23.30219,21.17937,0.855,32897.39078,1.67E+12,1.709,0,0
Italy,Europe,1,0,0,0,1,0,0,0,4.605170186,0,0.693147181,Parliamentary,2,1,3,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,56,3,0,2,2,7,0,1,1.87513,61.82,23.30219,21.17937,0.855,32897.39078,1.67E+12,1.709,0,0
Italy,Europe,0,1,0,0,1,0,0,0,14.22097567,0,1.098612289,Parliamentary,2,1,3,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,56,3,0,2,2,7,0,1,1.87513,61.82,23.30219,21.17937,0.855,32897.39078,1.67E+12,1.709,0,0
Italy,Europe,0,0,0,0,1,0,0,0,4.605170186,0,0,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,0,0,0,1,0,0,0,0,4.605170186,0,0.693147181,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,1,0,0,1,0,0,0,0,4.605170186,0,1.098612289,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,0,1,0,0,0,0,0,0,6.907755279,0,1.386294361,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,0,0,0,0,1,0,0,0,6.907755279,0,1.609437912,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,0,0,0,0,1,0,0,0,4.605170186,0,1.791759469,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
Italy,Europe,0,0,0,0,1,0,0,0,6.907755279,0,1.945910149,Parliamentary,3,1,2,1,1,1,0,0,0,630,0,0,0,7,7,0,0,1,0.495699997,0.441399994,0.584127009,1,0.511666298,0,57,3,0,3,3,7,0,1,1.80933,63.02,24.00983,21.26244,0.86,33150.47622,1.7E+12,1.68267,0,0
