country,region,protesterviolence,startdate,demand_labor-wage-dispute,demand_land-farm-issue,demand_police-brutality,demand_political-behavior/process,demand_price-increases/tax-policy,demand_removal-of-politician,demand_social-restrictions,year_scode,participants_log,duration_days_log,protestnumber_log,system,yrsoffc,finittrm,yrcurnt,termlimit,reelect,multpl,military,defmin,execnat,totalseats,oppmajh,legelec,exelec,liec,eiec,gq,gqi,auton,numvote,oppvote,maj,herfgov,frac,govfrac,tensys_strict,checks,stabs_strict,tenlong_strict,tenshort_strict,xconst,target,reg_type,armed_forces_personnel_percent_of_labor_force,aged_15_64_labour_force_participation_rate_percent,exports_percent_of_gdp,investments_percent_of_gdp,hdi_human_development_index,gdppercapita_us_inflation_adjusted,total_gni_ppp_current_international,military_expenditure_percent_of_gdp,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
Korea,Asia,1,1994.573973,1,0,0,0,0,0,0,1994_KOR,6.907755279,0,1.791759469,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,13,4,0,4,2,6,0,1,3.56578,64.01,24.07084,38.5126,0.772,12356.27829,5.42687E+11,3.19275,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1994.621689,0,0,1,0,0,0,0,1994_KOR,4.007333185,0,1.945910149,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,13,4,0,4,2,6,0,1,3.56578,64.01,24.07084,38.5126,0.772,12356.27829,5.42687E+11,3.19275,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1994.707763,0,0,0,1,0,0,0,1994_KOR,9.210340372,0.693147181,2.079441542,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,13,4,0,4,2,6,0,1,3.56578,64.01,24.07084,38.5126,0.772,12356.27829,5.42687E+11,3.19275,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1994.73516,0,0,0,1,0,0,0,1994_KOR,6.907755279,0,2.197224577,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,13,4,0,4,2,6,0,1,3.56578,64.01,24.07084,38.5126,0.772,12356.27829,5.42687E+11,3.19275,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1995.463242,0,0,0,1,0,0,0,1995_KOR,4.110873864,0,0,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1995.496119,0,0,1,0,0,0,0,1995_KOR,9.210340372,0,0.693147181,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1995.513699,0,0,0,1,0,0,0,1995_KOR,5.298317367,0,1.098612289,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1995.691324,0,0,0,1,0,0,0,1995_KOR,6.142037406,0,1.386294361,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1995.829452,0,0,1,0,0,0,0,1995_KOR,10.20359214,0.693147181,1.609437912,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1995.930365,0,0,0,1,0,0,0,1995_KOR,9.210340372,0,1.791759469,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1995.9879,0,0,1,0,0,0,0,1995_KOR,6.907755279,0.693147181,1.945910149,Presidential,3,1,2,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.385,0.599000015,0.498327762,1,0.63756144,0,14,4,0,5,3,6,0,1,2.98161,64.5,25.72425,38.94949,0.783,13408.68142,6.06637E+11,2.89233,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1996.196804,0,0,1,0,0,0,0,1996_KOR,7.170119543,0,0,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1996.338813,0,0,1,0,0,0,0,1996_KOR,7.625595072,0,0.693147181,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1996.36347,0,0,0,1,0,0,0,1996_KOR,9.903487553,0,1.098612289,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1996.371689,0,0,0,1,0,0,0,1996_KOR,6.907755279,0,1.386294361,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1996.404566,0,0,0,1,0,0,0,1996_KOR,6.214608098,0,1.609437912,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1996.4879,0,0,0,1,0,0,0,1996_KOR,8.853665428,0,1.791759469,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1996.705023,0,0,0,1,0,0,0,1996_KOR,9.26860928,2.079441542,1.945910149,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.073973,0,0,0,1,0,0,0,1996_KOR,11.91839057,1.098612289,2.079441542,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.079452,0,0,0,1,0,0,0,1996_KOR,8.853665428,0,2.197224577,Presidential,4,1,1,5,0,0,0,0,0,299,0,1,0,7,7,0,0,1,0.385,0.599000015,0.498327762,1,0.63756144,0,15,4,0,4,1,6,0,1,3.06018,64.94,24.80197,39.42352,0.793,14329.53931,6.66598E+11,2.74348,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.091553,0,0,0,1,0,0,0,1997_KOR,9.852194258,0,0,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.097032,0,0,0,1,0,0,0,1997_KOR,8.29404964,0,0.693147181,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.099772,0,0,0,1,0,0,0,1997_KOR,12.20607265,1.098612289,1.098612289,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.107991,0,0,0,1,0,0,0,1997_KOR,8.006367568,0.693147181,1.386294361,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.11621,0,0,0,1,0,0,0,1997_KOR,9.903487553,0,1.609437912,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.121689,0,0,0,1,0,0,0,1997_KOR,13.34550693,0,1.791759469,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.124429,0,0,0,1,0,0,0,1997_KOR,10.1266311,0,1.945910149,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.129909,0,0,0,1,0,0,0,1997_KOR,9.210340372,0,2.079441542,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.132648,0,0,0,1,0,0,0,1997_KOR,9.903487553,0,2.197224577,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.135388,0,0,0,1,0,0,0,1997_KOR,6.907755279,0,2.302585093,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.143607,0,0,0,1,0,0,0,1997_KOR,11.51292546,0,2.397895273,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,0,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.296575,0,0,0,1,0,0,0,1997_KOR,9.210340372,0,2.48490665,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,1,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.468721,0,0,0,1,0,0,0,1997_KOR,8.006367568,0,2.564949357,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,1,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1997.896347,0,0,0,1,0,0,0,1997_KOR,9.903487553,0,2.63905733,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,1,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1997.899087,0,0,0,1,0,0,0,1997_KOR,8.006367568,0,2.708050201,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,1,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.046575,0,0,0,1,0,0,0,1997_KOR,3.912023005,0,2.772588722,Presidential,5,1,0,5,0,0,0,0,0,299,0,0,1,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,16,4,0.333333343,5,1,6,1,1,3.03062,65.49,28.34551,37.18862,0.805,15071.75639,7.18588E+11,2.66339,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.23516,0,0,0,1,0,0,0,1998_KOR,5.081404365,0,0,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,1,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.360731,0,0,0,1,0,0,0,1998_KOR,6.907755279,0,0.693147181,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.382648,0,0,0,1,0,0,0,1998_KOR,9.210340372,0,1.098612289,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1998.419406,0,0,0,1,0,0,0,1998_KOR,9.903487553,0,1.386294361,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.490639,0,0,0,1,0,0,0,1998_KOR,11.69524702,0.693147181,1.609437912,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.532877,0,0,0,1,0,0,0,1998_KOR,11.15625052,0,1.791759469,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.535616,0,0,0,1,0,0,0,1998_KOR,10.91508846,0.693147181,1.945910149,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.713242,0,0,0,1,0,0,0,1998_KOR,4.927253685,0,2.079441542,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.718721,0,0,0,1,0,0,0,1998_KOR,8.517193191,0,2.197224577,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.740639,0,0,0,1,0,0,0,1998_KOR,7.60090246,0,2.302585093,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.743379,0,0,0,1,0,0,0,1998_KOR,10.81977828,0.693147181,2.397895273,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1998.938584,0,0,0,1,0,0,0,1998_KOR,9.903487553,0,2.48490665,Presidential,1,1,4,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,17,4,0.5,1,1,6,0,1,3.07584,63.79,39.53668,27.77905,0.802,14195.81309,6.84154E+11,2.79444,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.102511,0,0,0,1,0,0,0,1999_KOR,4.382026635,0,0,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.11347,0,0,0,1,0,0,0,1999_KOR,6.907755279,0,0.693147181,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.149087,0,0,0,1,0,0,0,1999_KOR,9.903487553,0,1.098612289,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.25274,1,0,0,0,0,0,0,1999_KOR,8.29404964,0,1.386294361,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.318493,1,0,0,0,0,0,0,1999_KOR,5.298317367,0,1.609437912,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.326712,1,0,0,0,0,0,0,1999_KOR,6.907755279,0,1.791759469,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1999.388128,1,0,0,0,0,0,0,1999_KOR,8.699514748,1.386294361,1.945910149,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1999.401826,1,0,0,0,0,0,0,1999_KOR,8.29404964,0,2.079441542,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.419406,1,0,0,0,0,0,0,1999_KOR,10.30895266,0,2.197224577,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.446804,1,0,0,0,0,0,0,1999_KOR,10.1266311,0,2.302585093,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,1,1999.457763,1,0,0,0,0,0,0,1999_KOR,8.517193191,0,2.397895273,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.543836,0,0,0,1,0,0,0,1999_KOR,10.1266311,1.098612289,2.48490665,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.602511,1,0,0,0,0,0,0,1999_KOR,9.210340372,0,2.564949357,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Korea,Asia,0,1999.696804,0,0,0,1,0,0,0,1999_KOR,8.29404964,1.609437912,2.63905733,Presidential,2,1,3,5,0,0,0,0,0,299,0,0,0,7,7,0,0,0,0.415,0.345,0.431438118,0.525268912,0.683020592,0.478439927,18,4,0,2,2,6,0,1,3.03242,63.72,32.59082,31.01283,0.813,15711.56402,7.74851E+11,2.49258,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
