countryn,cow,vdem,year,male_suffrage,female_suffrage,executive_elections,legislative_elections,multi-party_legislative_elections,competitive_elections,lexical_index,political_liberties,lexical_index_plus,democratic_transition,transition_type,democratic_breakdown,breakdown_type,turnover_period,turnover_event,two_turnover_period,sovereign
New Zealand,920,185,1943,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
New Zealand,920,185,1944,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
New Zealand,920,185,1945,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,1,1
New Zealand,920,185,1946,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1947,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1948,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1949,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1950,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1951,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1952,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1953,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1954,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1955,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1956,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1957,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1958,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1959,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1960,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1961,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1962,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1963,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1964,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1965,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1966,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1967,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1968,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1969,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1970,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1971,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1972,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1973,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1974,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1975,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1976,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1977,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1978,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1979,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1980,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1981,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1982,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1983,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1984,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1985,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1986,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1987,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1988,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1989,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1990,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,1991,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1992,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1993,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1994,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1995,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1996,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1997,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1998,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,1999,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,2000,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2001,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2002,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2003,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2004,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2005,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2006,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2007,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2008,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,2009,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2010,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2011,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2012,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2013,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2014,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2015,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2016,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2017,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
New Zealand,920,185,2018,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2019,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2020,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
New Zealand,920,185,2021,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,935,206,1975,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Vanuatu,935,206,1976,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Vanuatu,935,206,1977,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Vanuatu,935,206,1978,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Vanuatu,935,206,1979,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Vanuatu,935,206,1980,1,1,1,1,1,1,6,1,7,1,4,0,0,0,0,0,1
Vanuatu,935,206,1981,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1982,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1983,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1984,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1985,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1986,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1987,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1988,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1989,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1990,1,1,1,1,1,1,6,1,7,0,0,0,0,0,0,0,1
Vanuatu,935,206,1991,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,0,1
Vanuatu,935,206,1992,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1993,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1994,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1995,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1996,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1997,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,0,1
Vanuatu,935,206,1998,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Vanuatu,935,206,1999,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2000,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2001,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2002,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2003,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2004,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2005,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2006,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2007,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2008,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Vanuatu,935,206,2009,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2010,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2011,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2012,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Vanuatu,935,206,2013,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2014,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2015,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2016,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Vanuatu,935,206,2017,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2018,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2019,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Vanuatu,935,206,2020,1,1,1,1,1,1,6,1,7,0,0,0,0,1,1,1,1
Vanuatu,935,206,2021,1,1,1,1,1,1,6,1,7,0,0,0,0,1,0,1,1
Solomon Islands,940,203,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1900,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1901,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1902,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1903,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1904,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1905,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1906,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1907,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1908,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1909,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1910,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1911,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1912,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1913,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1914,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1915,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1916,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1917,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1918,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1919,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1920,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1921,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1922,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1923,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1924,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1925,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1926,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1927,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1928,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1929,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1930,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1931,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1932,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1933,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1934,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1935,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1936,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1937,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1938,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1939,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1940,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1941,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1942,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1943,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1944,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1945,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1946,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1947,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1948,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1949,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1950,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1951,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1952,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1953,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1954,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1955,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1956,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1957,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1958,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1959,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1960,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1961,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1962,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1963,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1964,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1965,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1966,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1967,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1968,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1969,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1970,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1971,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1972,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1973,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1974,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1975,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1976,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1977,1,1,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0
Solomon Islands,940,203,1978,1,1,1,1,1,1,6,0,6,1,4,0,0,0,0,0,1
Solomon Islands,940,203,1979,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Solomon Islands,940,203,1980,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Solomon Islands,940,203,1981,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Solomon Islands,940,203,1982,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Solomon Islands,940,203,1983,1,1,1,1,1,1,6,0,6,0,0,0,0,0,0,0,1
Solomon Islands,940,203,1984,1,1,1,1,1,1,6,0,6,0,0,0,0,1,1,0,1
Solomon Islands,940,203,1985,1,1,1,1,1,1,6,0,6,0,0,0,0,1,0,0,1
